STATE_NAME_2011,SSC_NAME_2011,POA_CODE_2011,"POA_NAME_2011 (contains notes, see bottom)"
New South Wales,Mount Victoria,2786,2786
New South Wales,Glenbrook,2773,2773
New South Wales,Blaxland (NSW),2774,2774
New South Wales,Warrimoo,2774,2774
New South Wales,Lapstone,2773,2773
New South Wales,Mount Riverview,2774,2774
New South Wales,Berambing,2758,2758
New South Wales,Katoomba,2780,2780
New South Wales,Leura,2780,2780
New South Wales,Medlow Bath,2780,2780
New South Wales,Blue Mountains National Park,2787,2787
New South Wales,Lawson (NSW),2783,2783
New South Wales,Bullaburra,2784,2784
New South Wales,Hazelbrook,2779,2779
New South Wales,Woodford (NSW),2778,2778
New South Wales,Linden (NSW),2778,2778
New South Wales,Faulconbridge,2776,2776
New South Wales,Winmalee,2777,2777
New South Wales,Hawkesbury Heights,2777,2777
New South Wales,Yellow Rock (Blue Mountains - NSW),2777,2777
New South Wales,Springwood (NSW),2777,2777
New South Wales,Valley Heights,2777,2777
New South Wales,Wentworth Falls,2782,2782
New South Wales,Werrington Downs,2747,2747
New South Wales,Cambridge Park,2747,2747
New South Wales,Werrington County,2747,2747
New South Wales,Cambridge Gardens,2747,2747
New South Wales,Cranebrook,2749,2749
New South Wales,Llandilo,2747,2747
New South Wales,Castlereagh,2749,2749
New South Wales,Emu Plains,2750,2750
New South Wales,Leonay,2750,2750
New South Wales,Emu Heights (NSW),2750,2750
New South Wales,Glenmore Park,2745,2745
New South Wales,Regentville,2745,2745
New South Wales,Jamisontown,2750,2750
New South Wales,South Penrith,2750,2750
New South Wales,Kingswood (Penrith - NSW),2747,2747
New South Wales,Werrington,2747,2747
New South Wales,Claremont Meadows,2747,2747
New South Wales,Wallacia,2745,2745
New South Wales,Luddenham,2745,2745
New South Wales,Mulgoa,2745,2745
New South Wales,Orchard Hills,2748,2748
New South Wales,Penrith,2750,2750
New South Wales,Silverdale (NSW),2752,2752
New South Wales,Warragamba,2752,2752
New South Wales,Richmond (NSW),2753,2753
New South Wales,North Richmond,2754,2754
New South Wales,Agnes Banks,2753,2753
New South Wales,Hobartville (NSW),2753,2753
New South Wales,Clarendon (NSW),2756,2756
New South Wales,Richmond Lowlands,2753,2753
New South Wales,South Windsor,2756,2756
New South Wales,Windsor (NSW),2756,2756
New South Wales,Bligh Park,2756,2756
New South Wales,Windsor Downs,2756,2756
New South Wales,Londonderry (NSW),2753,2753
New South Wales,Berkshire Park,2765,2765
New South Wales,Yarramundi,2753,2753
New South Wales,Erskine Park,2759,2759
New South Wales,St Clair (Penrith - NSW),2759,2759
New South Wales,St Marys (NSW),2760,2760
New South Wales,Colyton,2760,2760
New South Wales,North St Marys,2760,2760
New South Wales,Oxley Park,2760,2760
New South Wales,Auburn (NSW),2144,2144
New South Wales,Silverwater (Auburn - NSW),2128,2128
New South Wales,Newington (NSW),2127,2127
New South Wales,Sydney Olympic Park,2127,2127
New South Wales,Wentworth Point,2127,2127
New South Wales,Lidcombe,2141,2141
New South Wales,Regents Park (NSW),2143,2143
New South Wales,Berala,2141,2141
New South Wales,Rookwood (NSW),2141,2141
New South Wales,Carlingford,2118,2118
New South Wales,Beecroft,2119,2119
New South Wales,Epping (NSW),2121,2121
New South Wales,Rydalmere,2116,2116
New South Wales,Parramatta,2150,2150
New South Wales,Ermington,2115,2115
New South Wales,Dundas (NSW),2117,2117
New South Wales,Melrose Park (NSW),2114,2114
New South Wales,Telopea,2117,2117
New South Wales,Oatlands (NSW),2117,2117
New South Wales,Dundas Valley,2117,2117
New South Wales,Chester Hill,2162,2162
New South Wales,Sefton,2162,2162
New South Wales,Carramar (NSW),2163,2163
New South Wales,Old Guildford,2161,2161
New South Wales,Fairfield East,2165,2165
New South Wales,Yennora,2161,2161
New South Wales,Fairfield (NSW),2165,2165
New South Wales,Merrylands,2160,2160
New South Wales,Granville (NSW),2142,2142
New South Wales,Clyde (NSW),2142,2142
New South Wales,Pemulwuy,2145,2145
New South Wales,Greystanes,2145,2145
New South Wales,South Granville,2142,2142
New South Wales,Guildford (NSW),2161,2161
New South Wales,Merrylands West,2160,2160
New South Wales,Guildford West,2161,2161
New South Wales,Woodpark,2164,2164
New South Wales,South Wentworthville,2145,2145
New South Wales,Holroyd,2142,2142
New South Wales,Smithfield (NSW),2164,2164
New South Wales,Wentworthville,2145,2145
New South Wales,Girraween (NSW),2145,2145
New South Wales,Westmead,2145,2145
New South Wales,Pendle Hill,2145,2145
New South Wales,Mays Hill,2145,2145
New South Wales,North Parramatta,2151,2151
New South Wales,North Rocks,2151,2151
New South Wales,Northmead,2152,2152
New South Wales,Winston Hills,2153,2153
New South Wales,Rosehill (NSW),2142,2142
New South Wales,Harris Park,2150,2150
New South Wales,Old Toongabbie,2146,2146
New South Wales,Constitution Hill,2145,2145
New South Wales,North Epping,2121,2121
New South Wales,Pennant Hills,2120,2120
New South Wales,Cheltenham (NSW),2119,2119
New South Wales,Denistone,2114,2114
New South Wales,Eastwood (NSW),2122,2122
New South Wales,Denistone East,2112,2112
New South Wales,Denistone West,2114,2114
New South Wales,Gladesville,2111,2111
New South Wales,Tennyson Point,2111,2111
New South Wales,Huntleys Point,2111,2111
New South Wales,Henley,2111,2111
New South Wales,Huntleys Cove,2111,2111
New South Wales,Hunters Hill,2110,2110
New South Wales,Woolwich,2110,2110
New South Wales,Macquarie Park,2113,2113
New South Wales,Marsfield,2122,2122
New South Wales,Macquarie Park,2109,2109
New South Wales,North Ryde,2113,2113
New South Wales,East Ryde,2113,2113
New South Wales,Ryde,2112,2112
New South Wales,Putney,2112,2112
New South Wales,Meadowbank (NSW),2114,2114
New South Wales,West Ryde,2114,2114
New South Wales,Busby,2168,2168
New South Wales,Heckenberg,2168,2168
New South Wales,Miller,2168,2168
New South Wales,Ashcroft,2168,2168
New South Wales,Sadleir,2168,2168
New South Wales,Austral,2179,2179
New South Wales,Rossmore (NSW),2557,2557
New South Wales,Kemps Creek,2178,2178
New South Wales,Badgerys Creek,2555,2555
New South Wales,Bringelly,2556,2556
New South Wales,Cecil Park,2178,2178
New South Wales,Greendale (Liverpool - NSW),2745,2745
New South Wales,Oran Park,2570,2570
New South Wales,Cobbitty,2570,2570
New South Wales,Catherine Field,2557,2557
New South Wales,Leppington,2179,2179
New South Wales,Green Valley (NSW),2168,2168
New South Wales,Cecil Hills,2171,2171
New South Wales,Elizabeth Hills,2171,2171
New South Wales,Hinchinbrook (NSW),2168,2168
New South Wales,West Hoxton,2171,2171
New South Wales,Hoxton Park,2171,2171
New South Wales,Horningsea Park,2171,2171
New South Wales,Middleton Grange,2171,2171
New South Wales,Bonnyrigg Heights,2177,2177
New South Wales,Bonnyrigg,2177,2177
New South Wales,Bossley Park,2176,2176
New South Wales,Abbotsbury,2176,2176
New South Wales,Cabramatta,2166,2166
New South Wales,Lansvale,2166,2166
New South Wales,Canley Vale,2166,2166
New South Wales,Mount Pritchard,2170,2170
New South Wales,Cabramatta West,2166,2166
New South Wales,Canley Heights,2166,2166
New South Wales,Edensor Park,2176,2176
New South Wales,Fairfield West,2165,2165
New South Wales,Fairfield Heights,2165,2165
New South Wales,Greenfield Park,2176,2176
New South Wales,Prairiewood,2176,2176
New South Wales,Horsley Park,2175,2175
New South Wales,Mount Vernon,2178,2178
New South Wales,Wetherill Park,2164,2164
New South Wales,Wakeley,2176,2176
New South Wales,St Johns Park,2176,2176
New South Wales,Casula,2170,2170
New South Wales,Moorebank,2170,2170
New South Wales,Chipping Norton,2170,2170
New South Wales,Voyager Point,2172,2172
New South Wales,Wattle Grove (NSW),2173,2173
New South Wales,Hammondville,2170,2170
New South Wales,Sandy Point (NSW),2172,2172
New South Wales,Pleasure Point,2172,2172
New South Wales,Liverpool,2170,2170
New South Wales,Warwick Farm,2170,2170
New South Wales,Prestons,2170,2170
New South Wales,Lurnea,2170,2170
New South Wales,Cartwright,2168,2168
New South Wales,Edmondson Park,2174,2174
New South Wales,Caringbah South,2229,2229
New South Wales,Caringbah,2229,2229
New South Wales,Port Hacking,2229,2229
New South Wales,Dolans Bay,2229,2229
New South Wales,Lilli Pilli (Sutherland - NSW),2229,2229
New South Wales,Cronulla,2230,2230
New South Wales,Bundeena,2230,2230
New South Wales,Woolooware,2230,2230
New South Wales,Kurnell,2231,2231
New South Wales,Maianbar,2230,2230
New South Wales,Burraneer,2230,2230
New South Wales,Gymea Bay,2227,2227
New South Wales,Gymea,2227,2227
New South Wales,Grays Point,2232,2232
New South Wales,Miranda (NSW),2228,2228
New South Wales,Yowie Bay,2228,2228
New South Wales,Taren Point,2229,2229
New South Wales,Sylvania Waters,2224,2224
New South Wales,Sylvania,2224,2224
New South Wales,Kangaroo Point (NSW),2224,2224
New South Wales,Woronora Heights,2233,2233
New South Wales,Loftus,2232,2232
New South Wales,Engadine,2233,2233
New South Wales,Yarrawarrah,2233,2233
New South Wales,Woronora,2232,2232
New South Wales,Heathcote (NSW),2233,2233
New South Wales,Waterfall,2233,2233
New South Wales,Illawong,2234,2234
New South Wales,Alfords Point,2234,2234
New South Wales,Barden Ridge,2234,2234
New South Wales,Menai,2234,2234
New South Wales,Bangor (NSW),2234,2234
New South Wales,Lucas Heights,2234,2234
New South Wales,Bonnet Bay,2226,2226
New South Wales,Jannali,2226,2226
New South Wales,Oyster Bay,2225,2225
New South Wales,Como (NSW),2226,2226
New South Wales,Kareela,2232,2232
New South Wales,Royal National Park,2233,2233
New South Wales,Kirrawee,2232,2232
New South Wales,Sutherland (NSW),2232,2232
New South Wales,Migratory - Offshore - Shipping (NSW),9797,Migratory - Offshore - Shipping (Aust.)
New South Wales,No usual address (NSW),9494,No usual address (Aust.)
Victoria,Alfredton,3350,3350
Victoria,Cardigan,3352,3352
Victoria,Cardigan Village,3352,3352
Victoria,Lake Gardens,3355,3355
Victoria,Newington (Vic.),3350,3350
Victoria,Lake Wendouree,3350,3350
Victoria,Ballarat Central,3350,3350
Victoria,Bakery Hill,3350,3350
Victoria,Nerrina,3350,3350
Victoria,Eureka (Vic.),3350,3350
Victoria,Ballarat East,3350,3350
Victoria,Brown Hill (Vic.),3350,3350
Victoria,Warrenheip,3352,3352
Victoria,Invermay Park,3350,3350
Victoria,Ballarat North,3350,3350
Victoria,Soldiers Hill (Vic.),3350,3350
Victoria,Black Hill (Vic.),3350,3350
Victoria,Invermay (Vic.),3352,3352
Victoria,Sebastopol (Vic.),3356,3356
Victoria,Golden Point (Ballarat - Vic.),3350,3350
Victoria,Mount Pleasant (Vic.),3350,3350
Victoria,Canadian,3350,3350
Victoria,Mount Clear,3350,3350
Victoria,Redan,3350,3350
Victoria,Buninyong,3357,3357
Victoria,Mount Helen,3350,3350
Victoria,Magpie,3352,3352
Victoria,Delacombe,3356,3356
Victoria,Smythes Creek,3351,3351
Victoria,Bunkers Hill,3352,3352
Victoria,Bonshaw (Vic.),3352,3352
Victoria,Ross Creek (Vic.),3351,3351
Victoria,Haddon,3351,3351
Victoria,Cambrian Hill,3352,3352
Victoria,Wendouree,3355,3355
Victoria,Mitchell Park (Vic.),3355,3355
Victoria,Mount Rowan,3352,3352
Victoria,Miners Rest,3352,3352
Victoria,Ballan,3342,3342
Victoria,Greendale (Vic.),3341,3341
Victoria,Dales Creek,3341,3341
Victoria,Myrniong,3341,3341
Victoria,Blackwood (Vic.),3458,3458
Victoria,Korobeit,3341,3341
Victoria,Parwan,3340,3340
Victoria,Beremboke,3342,3342
Victoria,Rowsley,3340,3340
Victoria,Creswick,3363,3363
Victoria,Dean,3363,3363
Victoria,Broomfield,3364,3364
Victoria,Allendale,3364,3364
Victoria,Learmonth (Vic.),3352,3352
Victoria,Windermere (Vic.),3352,3352
Victoria,Clunes (Vic.),3370,3370
Victoria,Kingston (Vic.),3364,3364
Victoria,Smeaton,3364,3364
Victoria,Sulky,3352,3352
Victoria,Ascot (Ballarat - Vic.),3364,3364
Victoria,Drummond,3461,3461
Victoria,Blampied,3364,3364
Victoria,Newlyn North,3364,3364
Victoria,Korweinguboora,3461,3461
Victoria,Lyonville,3461,3461
Victoria,Trentham,3458,3458
Victoria,Wheatsheaf,3461,3461
Victoria,Hepburn Springs,3461,3461
Victoria,Daylesford,3460,3460
Victoria,Hepburn,3461,3461
Victoria,Yandoit,3461,3461
Victoria,Mount Franklin,3461,3461
Victoria,Eganstown,3461,3461
Victoria,Glenlyon (Vic.),3461,3461
Victoria,Musk,3461,3461
Victoria,Elaine,3334,3334
Victoria,Morrisons,3334,3334
Victoria,Durham Lead,3352,3352
Victoria,Lal Lal,3352,3352
Victoria,Yendon,3352,3352
Victoria,Navigators,3352,3352
Victoria,Dunnstown,3352,3352
Victoria,Millbrook (Vic.),3352,3352
Victoria,Bungaree (Vic.),3352,3352
Victoria,Springbank,3352,3352
Victoria,Clarendon (Vic.),3352,3352
Victoria,Mount Egerton,3352,3352
Victoria,Gordon (Vic.),3345,3345
Victoria,Avoca (Vic.),3467,3467
Victoria,Elmhurst,3469,3469
Victoria,Moonambel,3478,3478
Victoria,Amphitheatre,3468,3468
Victoria,Waubra,3352,3352
Victoria,Lexton,3352,3352
Victoria,Landsborough (Vic.),3384,3384
Victoria,Beaufort (Vic.),3373,3373
Victoria,Raglan (Vic.),3373,3373
Victoria,Skipton,3361,3361
Victoria,Trawalla,3352,3352
Victoria,Snake Valley,3351,3351
Victoria,Carngham,3351,3351
Victoria,Burrumbeet,3352,3352
Victoria,Chepstowe,3351,3351
Victoria,Napoleons,3352,3352
Victoria,Garibaldi,3352,3352
Victoria,Smythesdale,3351,3351
Victoria,Linton,3360,3360
Victoria,Berringa,3351,3351
Victoria,Scarsdale,3351,3351
Victoria,Enfield (Vic.),3352,3352
Victoria,Mannibadar,3360,3360
Victoria,Maryborough (Vic.),3465,3465
Victoria,Dunolly (Vic.),3472,3472
Victoria,Carisbrook,3464,3464
Victoria,Bealiba,3475,3475
Victoria,Talbot (Vic.),3371,3371
Victoria,Daisy Hill (Vic.),3465,3465
Victoria,Majorca,3371,3371
Victoria,Bet Bet,3472,3472
Victoria,Bowenvale,3465,3465
Victoria,Alma (Vic.),3465,3465
Victoria,North Bendigo,3550,3550
Victoria,Bendigo,3550,3550
Victoria,Long Gully,3550,3550
Victoria,West Bendigo,3550,3550
Victoria,Ironbark (Vic.),3550,3550
Victoria,California Gully,3556,3556
Victoria,Eaglehawk,3556,3556
Victoria,Jackass Flat,3556,3556
Victoria,Sailors Gully,3556,3556
Victoria,Strathdale,3550,3550
Victoria,East Bendigo,3550,3550
Victoria,Kennington,3550,3550
Victoria,East Bendigo,3551,3551
Victoria,Spring Gully (Vic.),3550,3550
Victoria,Flora Hill,3550,3550
Victoria,Quarry Hill,3550,3550
Victoria,Kangaroo Flat (Vic.),3555,3555
Victoria,Big Hill (Greater Bendigo - Vic.),3555,3555
Victoria,Golden Square,3555,3555
Victoria,Golden Gully,3555,3555
Victoria,Maiden Gully,3551,3551
Victoria,Strathfieldsaye,3551,3551
Victoria,Junortoun,3551,3551
Victoria,White Hills (Vic.),3550,3550
Victoria,Ascot (Greater Bendigo - Vic.),3551,3551
Victoria,Epsom (Vic.),3551,3551
Victoria,Huntly,3551,3551
Victoria,White Hills (Vic.),3551,3551
Victoria,Emu Creek (Vic.),3551,3551
Victoria,Eppalock,3551,3551
Victoria,Sedgwick,3551,3551
Victoria,Ravenswood (Vic.),3453,3453
Victoria,Mandurang South,3551,3551
Victoria,Leichardt,3516,3516
Victoria,Shelbourne,3463,3463
Victoria,Marong,3515,3515
Victoria,Lockwood,3551,3551
Victoria,Lockwood South,3551,3551
Victoria,Mandurang,3551,3551
Victoria,Lyal,3444,3444
Victoria,Axe Creek,3551,3551
Victoria,Castlemaine,3450,3450
Victoria,Chewton,3451,3451
Victoria,McKenzie Hill,3451,3451
Victoria,Campbells Creek,3451,3451
Victoria,Harcourt,3453,3453
Victoria,Newstead (Vic.),3462,3462
Victoria,Baringhup,3463,3463
Victoria,Walmer (Vic.),3463,3463
Victoria,Metcalfe,3444,3444
Victoria,Redesdale,3444,3444
Victoria,Harcourt North,3453,3453
Victoria,Maldon (Vic.),3463,3463
Victoria,Sandon (Vic.),3462,3462
Victoria,Yapeen,3451,3451
Victoria,Fryerstown,3451,3451
Victoria,Taradale (Vic.),3447,3447
Victoria,Elphinstone (Vic.),3448,3448
Victoria,Welshmans Reef,3463,3463
Victoria,Guildford (Vic.),3451,3451
Victoria,Muckleford,3451,3451
Victoria,Faraday,3451,3451
Victoria,Barkers Creek,3451,3451
Victoria,Heathcote (Vic.),3523,3523
Victoria,Axedale,3551,3551
Victoria,Mount Camel,3523,3523
Victoria,Mia Mia (Vic.),3523,3523
Victoria,Knowsley,3523,3523
Victoria,Kyneton,3444,3444
Victoria,Carlsruhe,3442,3442
Victoria,Tylden,3444,3444
Victoria,Lauriston,3444,3444
Victoria,Baynton (Vic.),3444,3444
Victoria,Malmsbury,3446,3446
Victoria,Woodend (Vic.),3442,3442
Victoria,Newham,3442,3442
Victoria,Woodend North,3442,3442
Victoria,Ashbourne (Vic.),3442,3442
Victoria,Longlea,3551,3551
Victoria,Elmore,3558,3558
Victoria,Goornong,3557,3557
Victoria,Hunter,3558,3558
Victoria,Myers Flat,3556,3556
Victoria,Woodvale (Vic.),3556,3556
Victoria,Neilborough,3570,3570
Victoria,Raywood,3570,3570
Victoria,Sebastian,3556,3556
Victoria,Bagshot,3551,3551
Victoria,Wellsford,3551,3551
Victoria,Inglewood (Vic.),3517,3517
Victoria,Bridgewater On Loddon,3516,3516
Victoria,Bridgewater (Vic.),3516,3516
Victoria,Tarnagulla,3551,3551
Victoria,Serpentine (Vic.),3517,3517
Victoria,Newbridge (Vic.),3551,3551
Victoria,Rheola,3518,3518
Victoria,Wedderburn (Vic.),3518,3518
Victoria,Korong Vale,3520,3520
Victoria,Glenalbyn,3517,3517
Victoria,Dingee,3571,3571
Victoria,Boort,3537,3537
Victoria,Calivil,3573,3573
Victoria,Pyramid Hill,3575,3575
Victoria,Bannockburn (Vic.),3331,3331
Victoria,Batesford,3221,3221
Victoria,Gheringhap,3221,3221
Victoria,Russells Bridge,3331,3331
Victoria,Murgheboluc,3221,3221
Victoria,Teesdale (Vic.),3328,3328
Victoria,Meredith,3333,3333
Victoria,Lethbridge,3332,3332
Victoria,Inverleigh,3321,3321
Victoria,Maude (Vic.),3331,3331
Victoria,She Oaks,3331,3331
Victoria,Shelford,3329,3329
Victoria,Dereel,3352,3352
Victoria,Rokewood,3330,3330
Victoria,Winchelsea,3241,3241
Victoria,Modewarre,3240,3240
Victoria,Gnarwarre,3221,3221
Victoria,Deans Marsh,3235,3235
Victoria,Winchelsea South,3241,3241
Victoria,Barrabool,3221,3221
Victoria,Freshwater Creek,3216,3216
Victoria,Mount Moriac,3240,3240
Victoria,Paraparap,3240,3240
Victoria,Gherang,3240,3240
Victoria,Moriac,3240,3240
Victoria,Belmont (Vic.),3216,3216
Victoria,Corio,3214,3214
Victoria,Lovely Banks,3221,3221
Victoria,Norlane,3214,3214
Victoria,North Shore (Vic.),3214,3214
Victoria,Moorabool,3221,3221
Victoria,Geelong,3220,3220
Victoria,South Geelong,3220,3220
Victoria,Breakwater,3219,3219
Victoria,Thomson (Greater Geelong - Vic.),3219,3219
